Date,StartupName,IndustryVertical,SubVertical,CityLocation,InvestorsName,InvestmentType,AmountInUSD,numberofinvestors
2016-01-05,alefmobitech,consumerinternet,cloudmobilitysolutions,mumbai,Tata Capital Innovation Fund,privateequity,5000000,1
2016-01-06,tracxn,bfsi,startupfundingdealdiscovery&executionplatform,bangalore,Ratan Tata,seedfunding,12031073,1
2016-01-06,qdesq,realestate,brandedworkspacesaggregator,gurgaon,"Dheeraj Jain, Jagdish Kumar, Bharat Gupta, Ankush Saigal, Praveen Saini",seedfunding,12031073,5
2016-01-06,sensara,technology,"tvsearch,guideandremotemobileapp",bangalore,"Lalitesh Katragadda,  Ganayantrika Systems",seedfunding,750000,2
2016-01-06,zebpay,consumerinternet,bitcoinbuying&sellingmobileapp,ahmedabad,"Arjun Handa, Amit Jindal, Nagendra Chaudhary",privateequity,1000000,3
2016-01-06,planmymedicaltrip,healthcare,medicaltourismplatform,pune,"Bhanu Vikram Parsotam, Rohan Desai and Paras Patel",seedfunding,150000,2
2016-01-06,mycity4kids,education,childreneducation&informationplatform,gurgaon,"SIDBI Venture Capital Limited, YourNest Angel Fund",privateequity,3000000,2
2016-01-06,justdakhila.com,education,schoolstudentadmissionsplatform,newdelhi,Ankur Gupta,seedfunding,750000,1
2016-01-07,pitstop,consumerinternet,automobileservicebookingapp,bangalore,Myntra/LivSpace Founders,seedfunding,12031073,1
2016-01-07,bikxie,consumerinternet,twowheelertaxiservice,gurgaon,Undisclosed Investors,seedfunding,12031073,1
2016-01-07,infurnia,consumerinternet,onlinefurniturecustomizationplatform,bangalore,Idein Ventures,seedfunding,160000,1
2016-01-07,myly,education,mobilebasededucationplatform,jaipur,Newbie Promoter Pvt Ltd,seedfunding,100000,1
2016-01-07,makemytrip,consumerinternet,onlinetravel/hotelbookingplatform,gurgaon,Ctrip.com International Ltd,privateequity,180000000,1
2016-01-08,melorra,ecommerce,online/mobilejewelleryretailer,bangalore,Lightbox Ventures,privateequity,5000000,1
2016-01-08,confirmtkt,consumerinternet,trainpnrstatuspredictionplatform,bangalore,"Krishna Jhujhunwala, Dr. Apoorv Ranjan Sharma, Anirudh Damani, Anand Ladsariya, Sanjay Mehta & Others",seedfunding,250000,5
2016-01-08,gyaanzone,education,careerplanningandeducationadvisoryplatform,mumbai,GBIM Technologies Pvt Ltd,seedfunding,45000,1
2016-01-08,flatfurnish,consumerinternet,onlinefurnishingrentalplatform,gurgaon,Arun Chandra Mohan,seedfunding,12031073,1
2016-01-09,lumiere,ecommerce,organicfoodetailer,bangalore,Undisclosed investors,privateequity,12031073,1
2016-01-11,koovs,ecommerce,onlinefashionapparelretailer,gurgaon,"Nahata Family, Waheed Alli",privateequity,5400000,2
2016-01-11,wishup,consumerinternet,mobileappbasedconciergeservice,newdelhi,"500 Startups, Mato Peric, TracxnLabs",seedfunding,12031073,3
2016-01-11,freshmenu,consumerinternet,online/mobilefoodorderingplatform,bangalore,"Zodius Capital, Lightspeed Venture Partners",privateequity,16500000,2
2016-01-11,vymo,ecommerce,lastminutehotelbookingsmobilemarketplace,bangalore,"TV Mohandas Pai, LetsVenture",seedfunding,1000000,2
2016-01-11,fashionablyin,consumerinternet,mobilebasedgeo-targetfashionmarketplace,mumbai,Ranjan Mahtani,seedfunding,12031073,1
2016-01-12,shopclues,ecommerce,ecommercemarketplace,gurgaon,"GIC, Tiger Global Management, Nexus Venture Partners",privateequity,100000000,3
2016-01-12,hike,consumerinternet,p2pmessagingservice,newdelhi,"Matt Mullenweg, Adam D’Angelo, Aditya Agarwal,  Ruchi Sanghvi & Others",privateequity,12031073,4
2016-01-12,ibusnetworks,technology,nextgenerationin-buildingconnectivity,bangalore,"Vallabh Bhanshali, N Squared Management LLC, Jagdish & Sandeep Mehta Family Office",privateequity,2300000,3
2016-01-12,happy2refer,consumerinternet,mobilebasedreferralplatform,mumbai,"Equity Crest, Vinners, Sparknext",seedfunding,250000,3
2016-01-13,cartrade,consumerinternet,autoclassifiedsportal,mumbai,"Temasek Holdings, March Capital, Warburg Pincus",privateequity,145000000,3
2016-01-13,rentomo,consumerinternet,peer-to-peerrentingmarketplace,bangalore,Shiva Ashok & Other unnamed investors,seedfunding,100000,1
2016-01-13,roder,consumerinternet,inter-citycabaggregator,newdelhi,Unicorn India Ventures,seedfunding,240000,1
2016-01-13,bucker,consumerinternet,foodorderingmobileapp,hyderabad,"50k Ventures, Munish Jauhar, Pulkit Jain, Rohit Narang",seedfunding,12031073,4
2016-01-13,care24,healthcare,professionalhealthservicesplatform,mumbai,"SAIF Partners, India Quotient",privateequity,4000000,2
2016-01-13,obino,healthcare,weighlosscoaching,mumbai,RoundGlass Partners,privateequity,12031073,1
2016-01-14,snapshopr,consumerinternet,visualsearch&imagerecognitionplatform,bangalore,Amod Malviya,seedfunding,12031073,1
2016-01-14,buildkar,ecommerce,constructionmaterialmarketplace,bangalore,"Mustafa Wajid, Umang Kumar & Others",seedfunding,12031073,2
2016-01-14,orahi,consumerinternet,carpoolingmobileapp,gurgaon,Indian Angel Network,seedfunding,520000,1
2016-01-14,zapr,technology,tvtomobileaudienceplatform,gurgaon,"Flipkart, Saavn, Micromax, Dhiraj Rajaram, Ambiga Dhiraj, Dinesh Agarwal, Samir Bangara, Sanjay Nath, Arihant Patni",seedfunding,12031073,9
2016-01-15,remidio,healthcare,healthcareproductmanufacturer,bangalore,Cipher-Plexus Capital Advisors & Indian HNIs,privateequity,12031073,1
2016-01-15,fitso,consumerinternet,fitnessrelatedsocialnetworkingapp&forum,gurgaon,"Varun Khurana, Samar Singla, Vinay Bansal,",seedfunding,200000,4
2016-01-15,evibe.in,consumerinternet,partyhallbookingplatform,bangalore,"Hyderabad Angels, Lalit Mangal,  Vikas Malpani, Gaurav Bhalotia, LV Prasad",seedfunding,12031073,5
2016-01-15,zoctr,consumerinternet,healthcareaggregatorplatform,mumbai,Times Group,seedfunding,12031073,1
2016-01-15,jobick,consumerinternet,mobileappbasedjobsearch,noida,Abhinav Mathur,seedfunding,12031073,1
2016-01-16,plick,consumerinternet,instantcontenttransfermobileapp,mumbai,Sanjay Mehta,seedfunding,12031073,1
2016-01-18,voicefriends,consumerinternet,dating&singleschatplatform,mumbai,Huzaifa Khorakiwala,seedfunding,12031073,1
2016-01-18,kartrocket,consumerinternet,saasdiy ecommerceplatform,newdelhi,"Bertelsmann India Investments, Nirvana Digital India Fund, Nirvana Digital Investment Holding, 500 Startups",privateequity,6000000,4
2016-01-19,swiggy,consumerinternet,online/mobilefoodorderingplatform,bangalore,"Harmony Partners, RB Investments & existing investors",privateequity,35000000,2
2016-01-19,tinystep,consumerinternet,parentingsocialnetwork,bangalore,Flipkart,seedfunding,12031073,1
2016-01-19,cashkaro,consumerinternet,coupon&cashbackplatform,gurgaon,Ratan Tata,privateequity,12031073,1
2016-01-19,gameezop,consumerinternet,casualgamingplatform,newdelhi,Anand Chandrasekaran & Others,seedfunding,12031073,1
2016-01-19,dailyobjects,ecommerce,mobileaccessoriesetailer,newdelhi,"Unilazer Fund,  Phanindra Sama, Peyush Bansal",privateequity,1400000,3
2016-01-19,indusos,technology,locallanguagemobileos,mumbai,"Omidyar Network,",privateequity,5000000,2
2016-01-19,collegedunia,consumerinternet,educationalcollegesearchplatform,newdelhi,Umang Kumar,seedfunding,445000,1
2016-01-19,villgro,finance,socialbusinessincubator&fund,chennai,"Lemelson Foundation, Michael and Susan Dell Foundation",privateequity,3500000,2
2016-01-20,reddoorz,consumerinternet,budgetaccomodationaggregator,newdelhi,500 Startups,privateequity,12031073,1
2016-01-20,industrybuying,ecommerce,b2bindustrialgoodsmarketplace,newdelhi,Trifecta Capital,privateequity,1800000,1
2016-01-20,justbuylive,ecommerce,b2bmarketplacefordistributors,mumbai,Alpha Capital,privateequity,20000000,1
2016-01-20,imbesharam,ecommerce,adultproductsetailers,newdelhi,Undisclosed US Based Investors,privateequity,4000000,1
2016-01-20,moodoo,consumerinternet,socialmeetingorganizerapp,mumbai,Saïd Business School Seed Fund.,seedfunding,40000,1
2016-01-20,saraldesigns,healthcare,womenhygieneproductmanufacturer,mumbai,"Farooq Adam, Ambi Parameswaran,",seedfunding,12031073,3
2016-01-21,firstcry,ecommerce,kidsfocusedetailer,pune,Ratan Tata,privateequity,12031073,1
2016-01-21,fisdom,consumerinternet,personalfinancemobileapp,bangalore,Rob Chandra,seedfunding,500000,1
2016-01-21,easypolicy,consumerinternet,onlineinsurancepolicyaggregator,noida,Unilazer Ventures,privateequity,2200000,1
2016-01-21,housing,consumerinternet,onlinerealestateportal,mumbai,SoftBank Corp,privateequity,15000000,1
2016-01-21,creo,technology,smartphoneosdeveloper,bangalore,"Sequoia Capital, Beenext Ventures, India Quotient, Anand Chandrasekaran",privateequity,3000000,4
2016-01-22,shabdanagari,consumerinternet,hindilanguagesocialnetworkingportal,kanpur,Kanpur Angels & Others,seedfunding,200000,1
2016-01-22,little,consumerinternet,dealdiscoveryapp,bangalore,GIC,privateequity,12031073,1
2016-01-22,snapbizz,ecommerce,mobilebasedretailmarketecosystem,bangalore,"Jungle Ventures, Taurus Value Creation, Konly Venture, Blume Ventures",privateequity,7200000,4
2016-01-22,qlivery,consumerinternet,on-demandconciergeservices,gurgaon,Chandigarh Angels Funding,seedfunding,12031073,1
2016-01-22,plexusmd,consumerinternet,socialnetworkforhealthcareprofessionals,ahmedabad,"Arihant Patni, Avnish Mehra, Pranay Adhvaryu, Ravi Sampat",seedfunding,12031073,4
2016-01-22,silvan,technology,homeautomation&securitysolutions,bangalore,The Chennai Angels,seedfunding,515000,1
2016-01-22,eps,technology,electronicpaymentssolutioncompany,mumbai,APIS Partners,privateequity,35000000,1
2016-01-22,qubole,technology,enterprisecloudbaseddataprocessing,bangalore,"Institutional Venture Partners, Norwest Venture Partners, Lightspeed Venture Partners, CRV",privateequity,30000000,4
2016-01-22,gajty,healthcare,salons&spachain,gurgaon,Purvi Ventures,seedfunding,12031073,1
2016-01-25,siftrlabs,consumerinternet,photographycuration&aggregatorplatform,mumbai,Venture Catalysts,seedfunding,150000,1
2016-01-25,power2sme,consumerinternet,smeonlinebuyinghub,gurgaon,"Nandan Nilekani, Accel Partners, Kalaari Capital and Inventus Capital",privateequity,21000000,3
2016-01-25,skycandle,ecommerce,homedécorproductetailer,newdelhi,GPA group,privateequity,12031073,1
2016-01-27,teabox,ecommerce,specialtyteaetailer,siliguri,Ratan Tata,privateequity,12031073,1
2016-01-27,buildzar,ecommerce,constructionmaterialetailer,gurgaon,Puneet Dalmia,privateequity,4000000,1
2016-01-27,applicate,technology,"sales,market,distribution&dataanalyticsplatform",bangalore,Undisclosed investors,seedfunding,1000000,1
2016-01-27,whatsonrent,ecommerce,onlinerentalmarketplace,bangalore,Lalit Mangal & Others,seedfunding,12031073,1
2016-01-28,ola,technology,dataintelligence&analytics,hyderabad,Un disclosed investors,seedfunding,1000000,1
2016-01-28,truce,fmcg,vegetables&fruitssupplychain,mumbai,"Anupam Mittal, Amit Gupta, Utsav Somani, Neeraj Goenka, Farooq Adam Mukadam",seedfunding,370000,5
2016-01-28,justdoc,consumerinterne,medicalvideoconsultationplatform,bangalore,"TV Mohandas Pai, Mohit Saxena, Raghunandan G, Singapore Angel Network, TracxnLabs",seedfunding,12031073,5
2016-01-28,myeglu,technology,connectedsmarthomesolutions,bangalore,Foxconn Technology Group & Others,seedfunding,12031073,1
2016-01-29,bitgiving,consumerinternet,crowdfundingplatform,newdelhi,"Harminder Sahni, Krishna Mehra, Sanjay Bakshi",seedfunding,12031073,3
2016-01-29,qriyo,consumerinternet,onlinefitness&educationalinformationaggregator,jodhpur,Idein Ventures,seedfunding,160000,1
2016-01-29,n.o.w,consumerinternet,rentalbikeaggregatorapp,noida,Maple Capital Advisors,seedfunding,12031073,1
2016-01-29,aisle,consumerinternet,indiansfocusedmatchmakingapp,bangalore,"TermSheet, ah! Ventures",seedfunding,185000,2
2016-01-29,freshmenu,consumerinternet,freshfooddeliveryplatform,bangalore,"Zodius Technology Fund, Lightspeed Venture Partners",privateequity,17000000,2
2016-01-29,truebil,ecommerce,onlinemarketplaceforcars,mumbai,"Kalaari Capital, Inventus Capital, Tekton Ventures, Kae Capital",privateequity,5150000,4
2016-01-29,raremedia,technology,mobile&cloudbasedappdeveloper,newdelhi,Info Edge (India) Ltd,privateequity,1100000,1
2016-01-29,tinmen,consumerinternet,fooddeliveryplatform,hyderabad,Lead Angel Network,seedfunding,12031073,1
2016-01-29,codinglabs,technology,codingskillshowcase&resumebuilder,hyderabad,Vineet Nalla,seedfunding,12031073,1
2016-01-30,findurclass,consumerinternet,hobby&activityclassaggregator,mumbai,"Amit Patni, Anirudh Damani, Samir Shah",seedfunding,12031073,3
2016-01-30,designbids,consumerinternet,interiordesignmarketplace,newdelhi,Indian Angel Network,seedfunding,12031073,1
2015-12-01,collegedekho,onlineeducationinformationplatform,,jaipur,GirnarSoft,seedfunding,1000000,1
2015-12-01,blackwhiteorange,brandlicensingstartup,,mumbai,YouWeCan Ventures,seedfunding,12031073,1
2015-12-01,biteclub,gourmetfooddiscovery&deliveryplatform,,gurgaon,growX ventures,privateequity,12031073,1
2015-12-01,patellogistics,transportation&logisticsplatform,,mumbai,Frontline Strategy,privateequity,5600000,1
2015-12-01,wigzo,enterprisemarketingautomationplatform,,newdelhi,"Aarin Capital Partners, TV Mohandas Pai",seedfunding,500000,2
2015-12-01,zapluk,"health,wellness&beautyservicesapp",,hyderabad,None,seedfunding,12031073,-1
2015-12-01,godofhospitals,digitalhealthcare,,newdelhi,Pankaj Gupta,seedfunding,2000000,1
2015-12-02,roomstonite,lastminutehotelbookingapp,,bangalore,"Lashit Sanghvi, Nikhil Vora, Venkat Vardhan,Mohammed Bin Abdul Rehman Al Khalifa,  Ralph Berezan, Vissal Mathew,  Balamurali Krishna",seedfunding,1500000,7
2015-12-02,kaaryah,womensfashionwearportal,,newdelhi,"The Saha Fund, TV Mohandas Pai",privateequity,12031073,2
2015-12-03,anakage,productlearningplatform,,bangalore,CIO Angel Network (CAN),seedfunding,12031073,1
2015-12-03,easykhaana,onlinefoodordering&deliveryplatform,,newdelhi,Undisclosed investors,seedfunding,100000,1
2015-12-03,shuttl,appbasedbuspoolingservices,,gurgaon,"Sequoia Capital, Times Internet Ltd & One more Fund",privateequity,20000000,2
2015-12-03,eckovation,sociallearningplatform,,newdelhi,Chandigarh Angel Network (CAN),seedfunding,12031073,1
2015-12-03,fitcircle,socialfitnessplatform,,mumbai,Beerud Sheth and Ravi Mantha,seedfunding,12031073,1
2015-12-04,applop,ondemandmobileappdeveloper,,kolkata,GHV Accelerator,seedfunding,100000,1
2015-12-04,carpm,carmaintenance&managementmobileapp,,gurgaon,GHV Accelerator,seedfunding,100000,1
2015-12-04,ndtvweddingportal,onlineweddingmarketplace,,newdelhi,CerraCap,privateequity,20000000,1
2015-12-04,splitkart,splittingbillsmobileapp,,newdelhi,"Rajesh Sawhney, Anupam Mittal, Dinesh Agarwal, Gaurav Gupta,",seedfunding,12031073,5
2015-12-07,zenatix,iotenergymanagementanalyticsplatform,,gurgaon,Blume Ventures,privateequity,12031073,1
2015-12-07,customfurnish,custommadefurnituree-tailer,,hyderabad,Agnus Capital,privateequity,4500000,1
2015-12-07,faasos,qsrchain,,pune,"ru-Net, Sequoia Capital,  Lightbox Ventures",privateequity,30000000,3
2015-12-07,vlurn,elearningplatform,,mumbai,Vidyadhar Sarfare,seedfunding,12031073,1
2015-12-07,leaf,smartsafetywearabledevices,,newdelhi,"Ajeet Khurana Jinesh Shah, Vikram Chachra, Dr. Aniruddha Malpani",seedfunding,250000,3
2015-12-07,coolshare,cabsharingservicemobileapp,,mumbai,Gopal Aggarwal,seedfunding,100000,1
2015-12-08,mficient,cloudenterprisemobilityplatform,,newdelhi,Undisclosed investors,seedfunding,12031073,1
2015-12-08,heybiz,onlineshoppingassistantmobileapp,,newdelhi,Shopclues,seedfunding,12031073,1
2015-12-08,yumist,homecookedfoodorder&deliveryplatform,,gurgaon,"Unilazer Ventures, Orios Venture Partners, Steven Lurie",privateequity,2000000,3
2015-12-09,jigsawacademy,onlineschoolforanalyticslearning,,bangalore,Manipal Global Education Services,privateequity,3000000,1
2015-12-09,joehukum,chatbasedpersonalassistantapp,,gurgaon,"TracxnLabs, Jitendra Gupta, Prashant Tandon",seedfunding,12031073,3
2015-12-09,voxweb,picturecreation&socialmobileapp,,mumbai,Undisclosed Investor,seedfunding,350000,1
2015-12-09,ayefinance,nonbankingfinancecompany,,newdelhi,"SAIF Partners, Accion",privateequity,3000000,2
2015-12-09,jumbobasket,ecommercereturnsetailer,,chandigarh,Chandigarh Angels Network,seedfunding,12031073,1
2015-12-10,blackbuck,onlinefreightservicesaggregator,,bangalore,"Tiger Global Management, Yuri Milner, Apoletto, Accel Partners, Flipkart",privateequity,25000000,5
2015-12-10,homestudio,onlinebrandedfurnitureetailer,,bangalore,Bren Corporation,privateequity,5000000,1
2015-12-10,prophesee,digitalanalyticsplatform,,newdelhi,"Indian Angel Network, Stanford Angels, Entrepreneurs India",seedfunding,500000,3
2015-12-10,i2e1,internetnetworkinfrastructureservices,,newdelhi,GrowX Ventures,seedfunding,500000,1
2015-12-10,holisollogistics,supplychain&logisticssolutions,,newdelhi,CLSA Capital Partners ARIA IV Funds,privateequity,10000000,1
2015-12-10,staysimpleresorts,holidayresortchain,,bangalore,"Mr. Sudhir & Ms. Shalini Sethi, Mr. Praveen Someshwar",seedfunding,12031073,2
2015-12-10,paynear,mobilepointofsalesolutions,,hyderabad,Mitesh Majithia,privateequity,2500000,1
2015-12-10,chillr,peer-to-peermoneytransfer&rechargeapp,,mumbai,"Sequoia Capital, Blume Ventures, Uniqorn Ventures and other",privateequity,70000000,3
2015-12-11,eureqa,testautomationsaasplatform,,hyderabad,"Sashi Reddi, Gabriel Investments",seedfunding,600000,2
2015-12-11,localcircles,citizensengagementplatform,,noida,Anand Mahindra,privateequity,12031073,1
2015-12-11,getfocus,indoornavigation&analyticssolutions,,mumbai,Undisclosed investors,seedfunding,12031073,1
2015-12-11,urbanclap,hyperlocalon-demandhouseholdservicesplatform,,gurgaon,Ratan Tata,privateequity,12031073,1
2015-12-11,onlinerti,onlinertiapplicationservices,,bangalore,"LetsVenture, Mohandas Pai",seedfunding,150000,2
2015-12-11,powerstores,ecommercewebsitecreationsaasplatform,,goa,Extreme Venture Partners  William Bissell,seedfunding,12031073,1
2015-12-11,weddingz,weddingvenues&vendorsmarketplace,,mumbai,"Rajan Anandan, Zoya Akhtar, Reema Kagati, Ruchi Narain, Amrish Kumar, Hrishikesh Parandekar",seedfunding,1000000,6
2015-12-11,intelligentinterfaces,interfacedevelopmentplatformforgovernmentofficials,,bangalore,"Sachin Bansal, Binny Bansal",seedfunding,12031073,2
2015-12-14,capricoast,modularfurnishingsmarketplace,,bangalore,"Accel Partners India, RB Investments",privateequity,3500000,2
